codigo_venta,codigo_almacen,cantidad,fecha,precio_total
9692,240,1,2024-01-02,18
9693,176,1,2024-01-02,12
9694,13,1,2024-01-02,11
9695,249,1,2024-01-02,8
9696,248,1,2024-01-03,7.5
9697,226,1,2024-01-03,18
9698,17,1,2024-01-03,9.5
9699,73,1,2024-01-03,25
9700,276,1,2024-01-03,7.5
9701,214,1,2024-01-03,13.5
9702,44,1,2024-01-03,10
9703,79,1,2024-01-03,24
9704,244,1,2024-01-03,24
9705,293,1,2024-01-03,45
9706,11,1,2024-01-04,10
9707,183,1,2024-01-04,12
9708,29,1,2024-01-04,8.5
9709,34,1,2024-01-04,11
9710,12,1,2024-01-04,11
9711,225,1,2024-01-04,17
9712,229,1,2024-01-04,22
9713,209,1,2024-01-04,14.5
9714,149,1,2024-01-04,18
9715,86,1,2024-01-04,24
9716,211,1,2024-01-04,12
9717,151,1,2024-01-05,20
9718,10,1,2024-01-05,9.5
9719,274,1,2024-01-05,6.5
9720,243,1,2024-01-05,22
9721,134,1,2024-01-05,17
9722,37,1,2024-01-05,9
9723,11,1,2024-01-05,10
9724,50,1,2024-01-05,9.5
9725,242,1,2024-01-05,20
9726,214,1,2024-01-05,13.5
9727,150,1,2024-01-05,19
9728,152,1,2024-01-05,22
9729,78,1,2024-01-08,23
9730,115,1,2024-01-08,25
9731,295,1,2024-01-08,28
9732,45,1,2024-01-08,11
9733,290,1,2024-01-08,35
9734,193,1,2024-01-08,13.5
9735,120,1,2024-01-08,23
9736,288,1,2024-01-08,28
9737,12,1,2024-01-08,11
9738,108,1,2024-01-08,25
9739,1,1,2024-01-08,8.5
9740,207,1,2024-01-08,13.5
9741,178,1,2024-01-08,13
9742,226,1,2024-01-08,18
9743,233,1,2024-01-09,18
9744,239,1,2024-01-09,17
9745,9,1,2024-01-09,9
9746,227,1,2024-01-09,19
9747,290,1,2024-01-09,35
9748,173,1,2024-01-09,14
9749,45,1,2024-01-09,11
9750,283,1,2024-01-09,35
9751,85,1,2024-01-09,23
9752,232,1,2024-01-09,17
9753,162,1,2024-01-09,17
9754,185,1,2024-01-09,13
9755,3,1,2024-01-09,9.5
9756,165,1,2024-01-10,20
9757,157,1,2024-01-10,19
9758,244,1,2024-01-10,24
9759,8,1,2024-01-10,8.5
9760,234,1,2024-01-10,19
9761,234,1,2024-01-10,19
9762,250,1,2024-01-10,8.5
9763,79,1,2024-01-10,24
9764,116,1,2024-01-10,26
9765,46,1,2024-01-10,12
9766,122,1,2024-01-10,25
9767,47,1,2024-01-10,13
9768,26,1,2024-01-10,11
9769,37,1,2024-01-11,9
9770,10,1,2024-01-11,9.5
9771,43,1,2024-01-11,9.5
9772,249,1,2024-01-11,8
9773,71,1,2024-01-11,23
9774,47,1,2024-01-11,13
9775,29,1,2024-01-11,8.5
9776,8,1,2024-01-11,8.5
9777,81,1,2024-01-11,26
9778,40,1,2024-01-11,11
9779,9,1,2024-01-11,9
9780,244,1,2024-01-11,24
9781,244,1,2024-01-11,24
9782,204,1,2024-01-12,12
9783,135,1,2024-01-12,18
9784,9,1,2024-01-12,9
9785,80,1,2024-01-12,25
9786,265,1,2024-01-12,9
9787,72,1,2024-01-12,24
9788,246,1,2024-01-12,6.5
9789,12,1,2024-01-12,11
9790,6,1,2024-01-12,11
9791,100,1,2024-01-12,24
9792,153,1,2024-01-12,24
9793,208,1,2024-01-12,14
9794,241,1,2024-01-12,19
9795,78,1,2024-01-15,23
9796,291,1,2024-01-15,38
9797,300,1,2024-01-15,45
9798,10,1,2024-01-15,9.5
9799,293,1,2024-01-15,45
9800,183,1,2024-01-15,12
9801,45,1,2024-01-15,11
9802,82,1,2024-01-15,27
9803,248,1,2024-01-15,7.5
9804,51,1,2024-01-15,10
9805,40,1,2024-01-15,11
9806,276,1,2024-01-15,7.5
9807,210,1,2024-01-15,15
9808,135,1,2024-01-15,18
9809,20,1,2024-01-16,11
9810,199,1,2024-01-16,13
9811,266,1,2024-01-16,10
9812,288,1,2024-01-16,28
9813,293,1,2024-01-16,45
9814,241,1,2024-01-16,19
9815,176,1,2024-01-16,12
9816,274,1,2024-01-16,6.5
9817,1,1,2024-01-16,8.5
9818,45,1,2024-01-16,11
9819,36,1,2024-01-16,8.5
9820,270,1,2024-01-16,8
9821,120,1,2024-01-16,23
9822,67,1,2024-01-17,12
9823,201,1,2024-01-17,14
9824,142,1,2024-01-17,18
9825,43,1,2024-01-17,9.5
9826,46,1,2024-01-17,12
9827,40,1,2024-01-17,11
9828,246,1,2024-01-17,6.5
9829,84,1,2024-01-17,29
9830,254,1,2024-01-17,7
9831,225,1,2024-01-17,17
9832,164,1,2024-01-17,19
9833,46,1,2024-01-17,12
9834,82,1,2024-01-17,27
9835,182,1,2024-01-18,15
9836,19,1,2024-01-18,11
9837,261,1,2024-01-18,7
9838,290,1,2024-01-18,35
9839,46,1,2024-01-18,12
9840,225,1,2024-01-18,17
9841,169,1,2024-01-18,12
9842,239,1,2024-01-18,17
9843,12,1,2024-01-18,11
9844,22,1,2024-01-18,8.5
9845,212,1,2024-01-18,12.5
9846,242,1,2024-01-18,20
9847,10,1,2024-01-18,9.5
9848,8,1,2024-01-19,8.5
9849,248,1,2024-01-19,7.5
9850,204,1,2024-01-19,12
9851,9,1,2024-01-19,9
9852,240,1,2024-01-19,18
9853,79,1,2024-01-19,24
9854,301,1,2024-01-19,48
9855,281,1,2024-01-19,28
9856,218,1,2024-01-19,12
9857,148,1,2024-01-19,17
9858,48,1,2024-01-19,13
9859,67,1,2024-01-19,12
9860,246,1,2024-01-19,6.5
9861,15,1,2024-02-01,8.5
9862,120,1,2024-02-01,23
9863,48,1,2024-02-01,13
9864,12,1,2024-02-01,11
9865,124,1,2024-02-01,27
9866,261,1,2024-02-01,7
9867,38,1,2024-02-01,9.5
9868,290,1,2024-02-01,35
9869,180,1,2024-02-02,14
9870,46,1,2024-02-02,12
9871,290,1,2024-02-02,35
9872,240,1,2024-02-02,18
9873,10,1,2024-02-02,9.5
9874,229,1,2024-02-02,22
9875,247,1,2024-02-02,7
9876,252,1,2024-02-02,10
9877,292,1,2024-02-02,42
9878,10,1,2024-02-02,9.5
9879,46,1,2024-02-05,12
9880,12,1,2024-02-05,11
9881,284,1,2024-02-05,38
9882,81,1,2024-02-05,26
9883,243,1,2024-02-05,22
9884,136,1,2024-02-05,19
9885,79,1,2024-02-05,24
9886,179,1,2024-02-05,13.5
9887,148,1,2024-02-05,17
9888,8,1,2024-02-05,8.5
9889,179,1,2024-02-05,13.5
9890,22,1,2024-02-05,8.5
9891,148,1,2024-02-05,17
9892,129,1,2024-02-05,19
9893,27,1,2024-02-06,11
9894,270,1,2024-02-06,8
9895,11,1,2024-02-06,10
9896,230,1,2024-02-06,24
9897,44,1,2024-02-06,10
9898,81,1,2024-02-06,26
9899,46,1,2024-02-06,12
9900,227,1,2024-02-06,19
9901,291,1,2024-02-06,38
9902,176,1,2024-02-06,12
9903,37,1,2024-02-06,9
9904,239,1,2024-02-06,17
9905,11,1,2024-02-06,10
9906,180,1,2024-02-07,14
9907,39,1,2024-02-07,10
9908,63,1,2024-02-07,15
9909,12,1,2024-02-07,11
9910,131,1,2024-02-07,22
9911,243,1,2024-02-07,22
9912,48,1,2024-02-07,13
9913,299,1,2024-02-07,42
9914,152,1,2024-02-07,22
9915,174,1,2024-02-07,14.5
9916,220,1,2024-02-07,13
9917,248,1,2024-02-07,7.5
9918,78,1,2024-02-07,23
9919,26,1,2024-02-08,11
9920,82,1,2024-02-08,27
9921,250,1,2024-02-08,8.5
9922,298,1,2024-02-08,38
9923,119,1,2024-02-08,29
9924,80,1,2024-02-08,25
9925,208,1,2024-02-08,14
9926,159,1,2024-02-08,22
9927,64,1,2024-02-08,9.5
9928,169,1,2024-02-08,12
9929,276,1,2024-02-08,7.5
9930,80,1,2024-02-08,25
9931,12,1,2024-02-08,11
9932,251,1,2024-02-09,9
9933,15,1,2024-02-09,8.5
9934,48,1,2024-02-09,13
9935,250,1,2024-02-09,8.5
9936,223,1,2024-02-09,14.5
9937,156,1,2024-02-09,18
9938,226,1,2024-02-09,18
9939,243,1,2024-02-09,22
9940,153,1,2024-02-09,24
9941,246,1,2024-02-09,6.5
9942,141,1,2024-02-09,17
9943,45,1,2024-02-09,11
9944,229,1,2024-02-12,22
9945,48,1,2024-02-12,13
9946,242,1,2024-02-12,20
9947,282,1,2024-02-12,32
9948,150,1,2024-02-12,19
9949,9,1,2024-02-12,9
9950,117,1,2024-02-12,27
9951,236,1,2024-02-12,22
9952,247,1,2024-02-12,7
9953,174,1,2024-02-12,14.5
9954,183,1,2024-02-12,12
9955,80,1,2024-02-12,25
9956,243,1,2024-02-12,22
9957,83,1,2024-02-12,28
9958,225,1,2024-02-13,17
9959,157,1,2024-02-13,19
9960,299,1,2024-02-13,42
9961,45,1,2024-02-13,11
9962,47,1,2024-02-13,13
9963,153,1,2024-02-13,24
9964,45,1,2024-02-13,11
9965,11,1,2024-02-13,10
9966,80,1,2024-02-13,25
9967,207,1,2024-02-13,13.5
9968,285,1,2024-02-13,42
9969,193,1,2024-02-13,13.5
9970,50,1,2024-02-13,9.5
9971,152,1,2024-02-14,22
9972,178,1,2024-02-14,13
9973,251,1,2024-02-14,9
9974,260,1,2024-02-14,6.5
9975,26,1,2024-02-14,11
9976,228,1,2024-02-14,20
9977,239,1,2024-02-14,17
9978,9,1,2024-02-14,9
9979,113,1,2024-02-14,23
9980,234,1,2024-02-14,19
9981,216,1,2024-02-14,14.5
9982,284,1,2024-02-14,38
9983,10,1,2024-02-14,9.5
9984,10,1,2024-02-15,9.5
9985,290,1,2024-02-15,35
9986,11,1,2024-02-15,10
9987,11,1,2024-02-15,10
9988,227,1,2024-02-15,19
9989,13,1,2024-02-15,11
9990,57,1,2024-02-15,9.5
9991,43,1,2024-02-15,9.5
9992,40,1,2024-02-15,11
9993,8,1,2024-02-15,8.5
9994,48,1,2024-02-15,13
9995,36,1,2024-02-15,8.5
9996,30,1,2024-02-15,9
9997,136,1,2024-02-16,19
9998,113,1,2024-02-16,23
9999,292,1,2024-02-16,42
10000,48,1,2024-02-16,13
10001,216,1,2024-02-16,14.5
10002,79,1,2024-02-16,24
10003,247,1,2024-02-16,7
10004,104,1,2024-02-16,28
10005,13,1,2024-02-16,11
10006,228,1,2024-02-16,20
10007,45,1,2024-02-16,11
10008,48,1,2024-02-16,13
10009,75,1,2024-02-16,27
10010,45,1,2024-02-19,11
10011,150,1,2024-02-19,19
10012,180,1,2024-02-19,14
10013,230,1,2024-02-19,24
10014,46,1,2024-02-19,12
10015,173,1,2024-02-19,14
10016,41,1,2024-02-19,11
10017,250,1,2024-02-19,8.5
10018,19,1,2024-02-19,11
10019,47,1,2024-02-19,13
10020,250,1,2024-02-19,8.5
10021,132,1,2024-02-19,24
10022,10,1,2024-02-19,9.5
10023,10,1,2024-02-20,9.5
10024,178,1,2024-02-20,13
10025,9,1,2024-02-20,9
10026,103,1,2024-02-20,27
10027,114,1,2024-02-20,24
10028,23,1,2024-02-20,9
10029,246,1,2024-02-20,6.5
10030,227,1,2024-02-20,19
10031,172,1,2024-02-20,13.5
10032,43,1,2024-02-20,9.5
10033,107,1,2024-02-20,24
10034,158,1,2024-02-20,20
10035,51,1,2024-02-20,10
10036,291,1,2024-02-21,38
10037,92,1,2024-02-21,23
10038,260,1,2024-02-21,6.5
10039,48,1,2024-02-21,13
10040,180,1,2024-02-21,14
10041,162,1,2024-02-21,17
10042,44,1,2024-02-21,10
10043,239,1,2024-02-21,17
10044,129,1,2024-02-21,19
10045,106,1,2024-02-21,23
10046,229,1,2024-02-21,22
10047,13,1,2024-02-21,11
10048,154,1,2024-02-21,25
10049,71,1,2024-02-22,23
10050,242,1,2024-02-22,20
10051,11,1,2024-02-22,10
10052,101,1,2024-02-22,25
10053,243,1,2024-02-22,22
10054,242,1,2024-02-22,20
10055,211,1,2024-02-22,12
10056,43,1,2024-02-22,9.5
10057,180,1,2024-03-01,14
10058,12,1,2024-03-01,11
10059,44,1,2024-03-01,10
10060,123,1,2024-03-04,26
10061,44,1,2024-03-04,10
10062,286,1,2024-03-04,45
10063,227,1,2024-03-04,19
10064,40,1,2024-03-04,11
10065,40,1,2024-03-05,11
10066,225,1,2024-03-05,17
10067,240,1,2024-03-05,18
10068,177,1,2024-03-05,12.5
10069,229,1,2024-03-06,22
10070,165,1,2024-03-06,20
10071,39,1,2024-03-06,10
10072,195,1,2024-03-06,14.5
10073,82,1,2024-03-06,27
10074,177,1,2024-03-07,12.5
10075,40,1,2024-03-07,11
10076,292,1,2024-03-07,42
10077,197,1,2024-03-07,12
10078,156,1,2024-03-07,18
10079,113,1,2024-03-07,23
10080,51,1,2024-03-08,10
10081,120,1,2024-03-08,23
10082,125,1,2024-03-08,28
10083,122,1,2024-03-08,25
10084,241,1,2024-03-11,19
10085,67,1,2024-03-11,12
10086,138,1,2024-03-11,22
10087,62,1,2024-03-11,13
10088,274,1,2024-03-11,6.5
10089,69,1,2024-03-11,13
10090,10,1,2024-03-11,9.5
10091,298,1,2024-03-12,38
10092,107,1,2024-03-12,24
10093,27,1,2024-03-12,11
10094,75,1,2024-03-12,27
10095,113,1,2024-03-12,23
10096,26,1,2024-03-12,11
10097,289,1,2024-03-13,32
10098,80,1,2024-03-13,25
10099,300,1,2024-03-13,45
10100,25,1,2024-03-13,10
10101,165,1,2024-03-13,20
10102,250,1,2024-03-13,8.5
10103,243,1,2024-03-13,22
10104,8,1,2024-03-14,8.5
10105,12,1,2024-03-14,11
10106,152,1,2024-03-14,22
10107,240,1,2024-03-14,18
10108,36,1,2024-03-14,8.5
10109,179,1,2024-03-14,13.5
10110,43,1,2024-03-14,9.5
10111,8,1,2024-03-15,8.5
10112,289,1,2024-03-15,32
10113,45,1,2024-03-15,11
10114,99,1,2024-03-15,23
10115,298,1,2024-03-15,38
10116,288,1,2024-03-15,28
10117,232,1,2024-03-15,17
10118,186,1,2024-03-15,13.5
10119,213,1,2024-03-18,13
10120,295,1,2024-03-18,28
10121,250,1,2024-03-18,8.5
10122,43,1,2024-03-18,9.5
10123,72,1,2024-03-18,24
10124,45,1,2024-03-18,11
10125,248,1,2024-03-18,7.5
10126,254,1,2024-03-19,7
10127,290,1,2024-03-19,35
10128,37,1,2024-03-19,9
10129,126,1,2024-03-19,29
10130,250,1,2024-03-19,8.5
10131,130,1,2024-03-19,20
10132,229,1,2024-03-19,22
10133,40,1,2024-03-20,11
10134,284,1,2024-03-20,38
10135,44,1,2024-03-20,10
10136,131,1,2024-03-20,22
10137,33,1,2024-03-20,11
10138,213,1,2024-03-20,13
10139,152,1,2024-03-20,22
10140,9,1,2024-03-20,9
10141,226,1,2024-03-21,18
10142,218,1,2024-03-21,12
10143,106,1,2024-03-21,23
10144,43,1,2024-03-21,9.5
10145,284,1,2024-03-21,38
10146,140,1,2024-03-21,25
10147,248,1,2024-03-21,7.5
10148,198,1,2024-03-22,12.5
10149,48,1,2024-03-22,13
10150,228,1,2024-03-22,20
10151,48,1,2024-03-22,13
10152,12,1,2024-03-22,11
10153,109,1,2024-03-22,26
10154,227,1,2024-03-22,19
10155,223,1,2024-03-22,14.5
10156,288,1,2024-03-25,28
10157,298,1,2024-03-25,38
10158,230,1,2024-03-25,24
10159,229,1,2024-03-25,22
10160,297,1,2024-03-25,35
10161,57,1,2024-03-25,9.5
10162,46,1,2024-03-25,12
10163,178,1,2024-03-26,13
10164,248,1,2024-03-26,7.5
10165,150,1,2024-03-26,19
10166,177,1,2024-03-26,12.5
10167,260,1,2024-03-26,6.5
10168,299,1,2024-03-26,42
10169,45,1,2024-03-26,11
10170,236,1,2024-03-27,22
10171,212,1,2024-03-27,12.5
10172,152,1,2024-03-27,22
10173,127,1,2024-03-27,17
10174,13,1,2024-03-27,11
10175,23,1,2024-03-27,9
10176,152,1,2024-03-27,22
10177,44,1,2024-03-28,10
10178,247,1,2024-03-28,7
10179,199,1,2024-03-28,13
10180,294,1,2024-03-28,48
10181,25,1,2024-03-28,10
10182,72,1,2024-03-28,24
10183,41,1,2024-03-28,11
10184,185,1,2024-03-29,13
10185,250,1,2024-03-29,8.5
10186,180,1,2024-03-29,14
10187,32,1,2024-03-29,10
10188,37,1,2024-03-29,9
10189,151,1,2024-03-29,20
10190,253,1,2024-03-29,6.5
10191,33,1,2024-03-29,11
10192,229,1,2024-03-29,22
10193,48,1,2024-03-29,13
10194,181,1,2024-03-29,14.5
10195,43,1,2024-03-29,9.5
10196,47,1,2024-03-29,13
10197,10,1,2024-03-29,9.5
10198,235,1,2024-03-29,20
10199,179,1,2024-03-29,13.5
10200,134,1,2024-03-29,17
10201,250,1,2024-03-29,8.5
10202,252,1,2024-03-29,10
10203,22,1,2024-03-29,8.5
10204,300,1,2024-03-29,45
10205,45,1,2024-03-29,11
10206,291,1,2024-03-29,38
10207,80,1,2024-03-29,25
10208,44,1,2024-03-29,10
10209,81,1,2024-03-29,26
10210,43,1,2024-03-29,9.5
10211,36,1,2024-03-29,8.5
10212,61,1,2024-03-29,13
10213,227,1,2024-03-29,19
10214,78,1,2024-03-29,23
10215,278,1,2024-03-29,8.5
10216,194,1,2024-03-29,14
10217,295,1,2024-03-29,28
10218,59,1,2024-03-29,11
10219,286,1,2024-03-29,45
10220,250,1,2024-04-01,8.5
10221,211,1,2024-04-01,12
10222,108,1,2024-04-01,25
10223,37,1,2024-04-02,9
10224,225,1,2024-04-02,17
10225,75,1,2024-04-02,27
10226,41,1,2024-04-02,11
10227,215,1,2024-04-03,14
10228,292,1,2024-04-03,42
10229,26,1,2024-04-03,11
10230,44,1,2024-04-03,10
10231,180,1,2024-04-03,14
10232,225,1,2024-04-04,17
10233,241,1,2024-04-04,19
10234,254,1,2024-04-04,7
10235,58,1,2024-04-04,10
10236,278,1,2024-04-05,8.5
10237,45,1,2024-04-05,11
10238,41,1,2024-04-05,11
10239,288,1,2024-04-05,28
10240,39,1,2024-04-05,10
10241,286,1,2024-04-08,45
10242,41,1,2024-04-08,11
10243,243,1,2024-04-08,22
10244,211,1,2024-04-08,12
10245,43,1,2024-04-08,9.5
10246,204,1,2024-04-08,12
10247,10,1,2024-04-09,9.5
10248,41,1,2024-04-09,11
10249,46,1,2024-04-09,12
10250,83,1,2024-04-09,28
10251,112,1,2024-04-09,29
10252,27,1,2024-04-10,11
10253,151,1,2024-04-10,20
10254,47,1,2024-04-10,13
10255,251,1,2024-04-10,9
10256,219,1,2024-04-10,12.5
10257,257,1,2024-04-10,8.5
10258,151,1,2024-04-11,20
10259,177,1,2024-04-11,12.5
10260,9,1,2024-04-11,9
10261,48,1,2024-04-11,13
10262,225,1,2024-04-11,17
10263,9,1,2024-04-11,9
10264,111,1,2024-04-12,28
10265,37,1,2024-04-12,9
10266,225,1,2024-04-12,17
10267,167,1,2024-04-12,24
10268,230,1,2024-04-12,24
10269,71,1,2024-04-15,23
10270,4,1,2024-04-15,10
10271,167,1,2024-04-15,24
10272,160,1,2024-04-15,24
10273,229,1,2024-04-15,22
10274,79,1,2024-04-15,24
10275,108,1,2024-04-16,25
10276,45,1,2024-04-16,11
10277,153,1,2024-04-16,24
10278,291,1,2024-04-16,38
10279,212,1,2024-04-16,12.5
10280,205,1,2024-04-17,12.5
10281,230,1,2024-04-17,24
10282,11,1,2024-04-17,10
10283,107,1,2024-04-17,24
10284,25,1,2024-04-17,10
10285,48,1,2024-04-17,13
10286,47,1,2024-04-18,13
10287,264,1,2024-04-18,8.5
10288,181,1,2024-04-18,14.5
10289,46,1,2024-04-18,12
10290,268,1,2024-04-18,7
10291,230,1,2024-04-18,24
10292,293,1,2024-04-19,45
10293,12,1,2024-04-19,11
10294,180,1,2024-04-19,14
10295,47,1,2024-04-19,13
10296,176,1,2024-04-19,12
10297,289,1,2024-04-22,32
10298,2,1,2024-04-22,9
10299,40,1,2024-04-22,11
10300,54,1,2024-04-22,13
10301,124,1,2024-04-22,27
10302,81,1,2024-04-22,26
10303,129,1,2024-04-23,19
10304,82,1,2024-04-23,27
10305,163,1,2024-04-23,18
10306,129,1,2024-04-23,19
10307,79,1,2024-04-23,24
10308,43,1,2024-04-23,9.5
10309,229,1,2024-04-24,22
10310,28,1,2024-04-24,12
10311,130,1,2024-04-24,20
10312,11,1,2024-04-24,10
10313,247,1,2024-04-24,7
10314,252,1,2024-04-24,10
10315,43,1,2024-04-25,9.5
10316,245,1,2024-04-25,25
10317,43,1,2024-04-25,9.5
10318,248,1,2024-04-25,7.5
10319,80,1,2024-04-25,25
10320,78,1,2024-04-25,23
10321,239,1,2024-04-26,17
10322,44,1,2024-04-26,10
10323,46,1,2024-04-26,12
10324,155,1,2024-04-26,17
10325,300,1,2024-04-26,45
10326,114,1,2024-04-26,24
10327,32,1,2024-04-29,10
10328,251,1,2024-04-29,9
10329,292,1,2024-04-29,42
10330,234,1,2024-04-29,19
10331,27,1,2024-04-29,11
10332,78,1,2024-04-29,23
10333,39,1,2024-04-30,10
10334,290,1,2024-04-30,35
10335,128,1,2024-04-30,18
10336,81,1,2024-04-30,26
10337,291,1,2024-04-30,38
10338,180,1,2024-04-30,14
10339,43,1,2024-04-30,9.5
10340,12,1,2024-04-30,11
10341,41,1,2024-04-30,11
10342,203,1,2024-04-30,15
10343,44,1,2024-04-30,10
10344,227,1,2024-04-30,19
10345,207,1,2024-04-30,13.5
10346,265,1,2024-04-30,9
10347,179,1,2024-04-30,13.5
10348,31,1,2024-04-30,9.5
10349,8,1,2024-04-30,8.5
10350,47,1,2024-04-30,13
10351,178,1,2024-04-30,13
10352,249,1,2024-04-30,8
10353,228,1,2024-04-30,20
10354,76,1,2024-04-30,28
10355,40,1,2024-04-30,11
10356,26,1,2024-04-30,11
10357,12,1,2024-04-30,11
10358,23,1,2024-04-30,9
10359,40,1,2024-04-30,11
10360,240,1,2024-04-30,18
10361,17,1,2024-04-30,9.5
10362,9,1,2024-04-30,9
10363,229,1,2024-05-01,22
10364,170,1,2024-05-01,12.5
10365,36,1,2024-05-01,8.5
10366,178,1,2024-05-02,13
10367,9,1,2024-05-02,9
10368,231,1,2024-05-02,25
10369,113,1,2024-05-02,23
10370,121,1,2024-05-02,24
10371,5,1,2024-05-03,11
10372,152,1,2024-05-03,22
10373,8,1,2024-05-03,8.5
10374,37,1,2024-05-03,9
10375,242,1,2024-05-06,20
10376,290,1,2024-05-06,35
10377,293,1,2024-05-06,45
10378,41,1,2024-05-06,11
10379,281,1,2024-05-06,28
10380,33,1,2024-05-06,11
10381,4,1,2024-05-07,10
10382,40,1,2024-05-07,11
10383,294,1,2024-05-07,48
10384,289,1,2024-05-07,32
10385,9,1,2024-05-07,9
10386,227,1,2024-05-07,19
10387,13,1,2024-05-08,11
10388,12,1,2024-05-08,11
10389,228,1,2024-05-08,20
10390,152,1,2024-05-08,22
10391,2,1,2024-05-08,9
10392,26,1,2024-05-08,11
10393,278,1,2024-05-09,8.5
10394,240,1,2024-05-09,18
10395,80,1,2024-05-09,25
10396,239,1,2024-05-09,17
10397,241,1,2024-05-09,19
10398,276,1,2024-05-09,7.5
10399,293,1,2024-05-10,45
10400,44,1,2024-05-10,10
10401,129,1,2024-05-10,19
10402,226,1,2024-05-10,18
10403,8,1,2024-05-10,8.5
10404,67,1,2024-05-10,12
10405,183,1,2024-05-13,12
10406,247,1,2024-05-13,7
10407,237,1,2024-05-13,24
10408,181,1,2024-05-13,14.5
10409,10,1,2024-05-13,9.5
10410,9,1,2024-05-13,9
10411,261,1,2024-05-14,7
10412,40,1,2024-05-14,11
10413,62,1,2024-05-14,13
10414,229,1,2024-05-14,22
10415,132,1,2024-05-14,24
10416,148,1,2024-05-14,17
10417,272,1,2024-05-15,9
10418,24,1,2024-05-15,9.5
10419,172,1,2024-05-15,13.5
10420,235,1,2024-05-15,20
10421,152,1,2024-05-15,22
10422,133,1,2024-05-15,25
10423,8,1,2024-05-16,8.5
10424,47,1,2024-05-16,13
10425,181,1,2024-05-16,14.5
10426,40,1,2024-05-16,11
10427,268,1,2024-05-16,7
10428,41,1,2024-05-16,11
10429,36,1,2024-05-17,8.5
10430,228,1,2024-05-17,20
10431,82,1,2024-05-17,27
10432,197,1,2024-05-17,12
10433,206,1,2024-05-17,13
10434,263,1,2024-05-17,8
10435,27,1,2024-05-20,11
10436,44,1,2024-05-20,10
10437,37,1,2024-05-20,9
10438,159,1,2024-05-20,22
10439,288,1,2024-05-20,28
10440,13,1,2024-05-20,11
10441,151,1,2024-05-21,20
10442,197,1,2024-05-21,12
10443,180,1,2024-05-21,14
10444,257,1,2024-05-21,8.5
10445,239,1,2024-05-21,17
10446,12,1,2024-05-21,11
10447,12,1,2024-05-22,11
10448,288,1,2024-05-22,28
10449,55,1,2024-05-22,13
10450,283,1,2024-05-22,35
10451,253,1,2024-05-22,6.5
10452,12,1,2024-05-22,11
10453,255,1,2024-05-23,7.5
10454,124,1,2024-05-23,27
10455,13,1,2024-05-23,11
10456,45,1,2024-05-23,11
10457,301,1,2024-05-23,48
10458,246,1,2024-05-23,6.5
10459,246,1,2024-05-24,6.5
10460,183,1,2024-05-24,12
10461,228,1,2024-05-24,20
10462,243,1,2024-05-24,22
10463,131,1,2024-05-24,22
10464,239,1,2024-05-24,17
10465,137,1,2024-05-27,20
10466,11,1,2024-05-27,10
10467,287,1,2024-05-27,48
10468,10,1,2024-05-27,9.5
10469,9,1,2024-05-27,9
10470,250,1,2024-05-27,8.5
10471,245,1,2024-05-28,25
10472,239,1,2024-05-28,17
10473,230,1,2024-05-28,24
10474,156,1,2024-05-28,18
10475,69,1,2024-05-28,13
10476,177,1,2024-05-28,12.5
10477,276,1,2024-05-29,7.5
10478,208,1,2024-05-29,14
10479,44,1,2024-05-29,10
10480,45,1,2024-05-29,11
10481,229,1,2024-05-29,22
10482,251,1,2024-05-29,9
10483,250,1,2024-05-30,8.5
10484,190,1,2024-05-30,12
10485,40,1,2024-05-30,11
10486,46,1,2024-05-30,12
10487,174,1,2024-05-30,14.5
10488,101,1,2024-05-30,25
10489,10,1,2024-05-31,9.5
10490,178,1,2024-05-31,13
10491,8,1,2024-05-31,8.5
10492,137,1,2024-05-31,20
10493,71,1,2024-05-31,23
10494,177,1,2024-05-31,12.5
10495,243,1,2024-05-31,22
10496,229,1,2024-05-31,22
10497,281,1,2024-05-31,28
10498,291,1,2024-05-31,38
10499,291,1,2024-05-31,38
10500,14,1,2024-05-31,12
10501,225,1,2024-05-31,17
10502,42,1,2024-05-31,12
10503,300,1,2024-05-31,45
10504,173,1,2024-05-31,14
10505,232,1,2024-05-31,17
10506,46,1,2024-05-31,12
10507,247,1,2024-05-31,7
10508,26,1,2024-05-31,11
10509,81,1,2024-05-31,26
10510,44,1,2024-05-31,10
10511,8,1,2024-05-31,8.5
10512,291,1,2024-05-31,38
10513,48,1,2024-05-31,13
10514,112,1,2024-05-31,29
10515,299,1,2024-05-31,42
10516,8,1,2024-06-03,8.5
10517,237,1,2024-06-03,24
10518,25,1,2024-06-03,10
10519,38,1,2024-06-03,9.5
10520,48,1,2024-06-03,13
10521,286,1,2024-06-04,45
10522,40,1,2024-06-04,11
10523,10,1,2024-06-04,9.5
10524,293,1,2024-06-04,45
10525,70,1,2024-06-04,15
10526,23,1,2024-06-04,9
10527,46,1,2024-06-05,12
10528,173,1,2024-06-05,14
10529,52,1,2024-06-05,11
10530,12,1,2024-06-05,11
10531,248,1,2024-06-05,7.5
10532,47,1,2024-06-05,13
10533,12,1,2024-06-06,11
10534,79,1,2024-06-06,24
10535,284,1,2024-06-06,38
10536,222,1,2024-06-06,14
10537,11,1,2024-06-06,10
10538,225,1,2024-06-06,17
10539,109,1,2024-06-07,26
10540,82,1,2024-06-07,27
10541,273,1,2024-06-07,10
10542,200,1,2024-06-07,13.5
10543,180,1,2024-06-07,14
